,muP,sP,Nsig,Mean_Abs,Std_Corr
60650,80.0,12.5,2.2,44.90185061064024,0.9999999999999998
60651,80.0,12.5,2.4000000000000004,44.16241082870291,
60652,80.0,12.5,2.6,44.53386782071757,1.0
60653,80.0,12.5,2.8000000000000003,44.775243447789066,
60654,80.0,12.5,3.0,45.001470290698364,0.9999999999999998
60655,80.0,12.5,3.2,46.22739077881206,
60656,80.0,12.5,3.4000000000000004,47.27937162007872,1.0
60657,80.0,12.5,3.6,48.17851433895345,
60658,80.0,12.5,3.8000000000000003,49.650317631530584,0.9999999999999998
60659,80.0,12.5,4.0,51.16736894910859,
60660,80.0,12.5,4.2,52.51998906866152,1.0
60661,80.0,12.5,4.4,53.90910509039637,
60662,80.0,12.5,4.6000000000000005,55.59499569189831,1.0
60663,80.0,12.5,4.800000000000001,57.11435528925628,
60664,80.0,12.5,5.0,58.4810817083862,0.9999999999999999
60665,80.0,12.5,5.2,59.707624399591154,
60666,80.0,12.5,5.4,60.80517715034312,1.0
60667,80.0,12.5,5.6000000000000005,61.78612309320195,
60668,80.0,12.5,5.800000000000001,63.006519839738665,1.0
60669,80.0,12.5,6.0,64.1086453009738,
60670,80.0,12.5,6.2,65.10089899349254,0.9999999999999999
60671,80.0,12.5,6.4,65.99096839121557,
60672,80.0,12.5,6.6000000000000005,66.78590663329516,1.0
60673,80.0,12.5,6.800000000000001,67.49219979697234,
60674,80.0,12.5,7.0,68.11582535832756,0.9999999999999999
60675,80.0,12.5,7.2,68.66230318149556,
60676,80.0,12.5,7.4,69.13674014864299,1.0
60677,80.0,12.5,7.6000000000000005,69.543869357522,
60678,80.0,12.5,7.800000000000001,69.88808466197351,1.0
60679,80.0,12.5,8.0,70.17347120653663,
60680,80.0,12.5,8.200000000000001,70.40383250399562,1.0
60681,80.0,12.5,8.4,70.58271452005684,
60682,80.0,12.5,8.6,70.7134271590629,1.0
60683,80.0,12.5,8.8,70.79906348607139,
60684,80.0,12.5,9.0,70.84251697162517,0.9999999999999999
60685,80.0,12.5,9.200000000000001,70.84649700442105,
60686,80.0,12.5,9.4,70.81354288246055,1.0
60687,80.0,12.5,9.600000000000001,70.74603646402772,
60688,80.0,12.5,9.8,70.64621363507574,1.0
60689,80.0,12.5,10.0,70.51617472856702,
60690,80.0,15.0,0.0,,
60691,80.0,15.0,0.2,152.36495947418751,
60692,80.0,15.0,0.4,132.43039857860776,1.0
60693,80.0,15.0,0.6000000000000001,115.10126541330773,
60694,80.0,15.0,0.8,99.94400417580238,1.0
60695,80.0,15.0,1.0,89.19629192714325,
60696,80.0,15.0,1.2000000000000002,79.86707370594799,0.9999999999999999
60697,80.0,15.0,1.4000000000000001,71.70339550654518,
60698,80.0,15.0,1.6,66.13224018508421,1.0
60699,80.0,15.0,1.8,61.00865986152366,
60700,80.0,15.0,2.0,56.28702149187795,1.0
60701,80.0,15.0,2.2,51.9276948079564,
60702,80.0,15.0,2.4000000000000004,48.816451301820635,0.9999999999999998
60703,80.0,15.0,2.6,46.44641598721752,
60704,80.0,15.0,2.8000000000000003,44.441632534067566,0.9999999999999998
60705,80.0,15.0,3.0,43.802314545170155,
60706,80.0,15.0,3.2,44.00397177349998,1.0
60707,80.0,15.0,3.4000000000000004,44.11918518625258,
60708,80.0,15.0,3.6,44.16029635548693,1.0
60709,80.0,15.0,3.8000000000000003,44.137711990541135,
60710,80.0,15.0,4.0,44.89216814464741,1.0
60711,80.0,15.0,4.2,45.55772406792693,
60712,80.0,15.0,4.4,46.122628068651814,1.0
60713,80.0,15.0,4.6000000000000005,46.59690279553516,
60714,80.0,15.0,4.800000000000001,47.43614024312619,1.0
60715,80.0,15.0,5.0,48.38329994070817,
60716,80.0,15.0,5.2,49.22528192391794,1.0
60717,80.0,15.0,5.4,49.97064223289659,
60718,80.0,15.0,5.6000000000000005,50.62711206552089,1.0
60719,80.0,15.0,5.800000000000001,51.20169882504168,
60720,80.0,15.0,6.0,52.07770111412526,1.0
60721,80.0,15.0,6.2,52.86475076203388,
60722,80.0,15.0,6.4,53.56248600089776,1.0
60723,80.0,15.0,6.6000000000000005,54.17717549294303,
60724,80.0,15.0,6.800000000000001,54.71459177387775,0.9999999999999999
60725,80.0,15.0,7.0,55.18006098370373,
60726,80.0,15.0,7.2,55.57850641434622,1.0
60727,80.0,15.0,7.4,55.98520845538376,
60728,80.0,15.0,7.6000000000000005,56.49238245465606,1.0
60729,80.0,15.0,7.800000000000001,56.93496719094329,
60730,80.0,15.0,8.0,57.317031416124074,1.0
60731,80.0,15.0,8.200000000000001,57.64237131485087,
60732,80.0,15.0,8.4,57.91453295024987,1.0
60733,80.0,15.0,8.6,58.13683238318242,
60734,80.0,15.0,8.8,58.312373754754105,0.9999999999999999
60735,80.0,15.0,9.0,58.44406558070486,
60736,80.0,15.0,9.200000000000001,58.53463547166947,1.0
60737,80.0,15.0,9.4,58.586643463988395,
60738,80.0,15.0,9.600000000000001,58.60249412086514,1.0
60739,80.0,15.0,9.8,58.58444754249444,
60740,80.0,15.0,10.0,58.53462940571622,1.0
60741,80.0,17.5,0.0,,
60742,80.0,17.5,0.2,155.70508319900972,0.9999999999999999
60743,80.0,17.5,0.4,138.24423095963238,
60744,80.0,17.5,0.6000000000000001,122.81912878848394,1.0
60745,80.0,17.5,0.8,109.14020332568461,
60746,80.0,17.5,1.0,97.30361024215841,1.0
60747,80.0,17.5,1.2000000000000002,88.77975255433228,
60748,80.0,17.5,1.4000000000000001,81.0125174772007,1.0
60749,80.0,17.5,1.6,73.91213508199351,
60750,80.0,17.5,1.8,68.84845173659674,1.0
60751,80.0,17.5,2.0,64.45929170803853,
60752,80.0,17.5,2.2,60.380415465215656,1.0
60753,80.0,17.5,2.4000000000000004,56.5850794611137,
60754,80.0,17.5,2.6,53.0495233979417,0.9999999999999998
60755,80.0,17.5,2.8000000000000003,49.93556426238269,
60756,80.0,17.5,3.0,47.97340408468564,0.9999999999999998
60757,80.0,17.5,3.2,46.11069716899627,
60758,80.0,17.5,3.4000000000000004,44.342519732211215,1.0
60759,80.0,17.5,3.6,43.36926210116022,
60760,80.0,17.5,3.8000000000000003,43.22334974000951,1.0
60761,80.0,17.5,4.0,43.244586415264905,
60762,80.0,17.5,4.2,43.21202850037376,0.9999999999999998
60763,80.0,17.5,4.4,43.13235576227028,
60764,80.0,17.5,4.6000000000000005,43.011390258255936,1.0
60765,80.0,17.5,4.800000000000001,42.85422782234248,
60766,80.0,17.5,5.0,43.16872711065388,0.9999999999999999
60767,80.0,17.5,5.2,43.49729221451719,
60768,80.0,17.5,5.4,43.761813527984756,1.0
60769,80.0,17.5,5.6000000000000005,43.96793705689504,
60770,80.0,17.5,5.800000000000001,44.12076917742005,0.9999999999999999
60771,80.0,17.5,6.0,44.35494613400868,
60772,80.0,17.5,6.2,44.851517176461044,1.0
60773,80.0,17.5,6.4,45.28201736261678,
60774,80.0,17.5,6.6000000000000005,45.65126877372363,0.9999999999999999
60775,80.0,17.5,6.800000000000001,45.9637116580185,
60776,80.0,17.5,7.0,46.22344205929495,0.9999999999999999
60777,80.0,17.5,7.2,46.43424484241987,
60778,80.0,17.5,7.4,46.59962277571907,1.0
60779,80.0,17.5,7.6000000000000005,46.72282222419314,
60780,80.0,17.5,7.800000000000001,46.806855920219306,0.9999999999999999
60781,80.0,17.5,8.0,46.85452320617365,
60782,80.0,17.5,8.200000000000001,46.87723085034304,1.0
60783,80.0,17.5,8.4,47.023469844571714,
60784,80.0,17.5,8.6,47.12733845960589,1.0
60785,80.0,17.5,8.8,47.19160141774606,
60786,80.0,17.5,9.0,47.21884832510689,1.0
60787,80.0,17.5,9.200000000000001,47.211506629124784,
60788,80.0,17.5,9.4,47.17185338231707,1.0
60789,80.0,17.5,9.600000000000001,47.102025946584284,
60790,80.0,17.5,9.8,47.015441112941275,1.0
60791,80.0,17.5,10.0,47.0246289208101,
60792,80.0,20.0,0.0,,
60793,80.0,20.0,0.2,158.2836144389881,
60794,80.0,20.0,0.4,142.8078285693812,1.0
60795,80.0,20.0,0.6000000000000001,128.96685852294007,
60796,80.0,20.0,0.8,116.56015253504995,1.0
60797,80.0,20.0,1.0,105.38488106348527,
60798,80.0,20.0,1.2000000000000002,96.06694436738663,1.0
60799,80.0,20.0,1.4000000000000001,88.90612259355166,
60800,80.0,20.0,1.6,82.31676183192602,1.0
60801,80.0,20.0,1.8,76.23957471487279,
60802,80.0,20.0,2.0,71.27180329556113,1.0
60803,80.0,20.0,2.2,67.47058516796007,
60804,80.0,20.0,2.4000000000000004,63.915827101827034,1.0
60805,80.0,20.0,2.6,60.58863423256834,
60806,80.0,20.0,2.8000000000000003,57.47197017007435,1.0
60807,80.0,20.0,3.0,54.55044156977925,
60808,80.0,20.0,3.2,51.81010852319688,1.0
60809,80.0,20.0,3.4000000000000004,49.484768110448286,
60810,80.0,20.0,3.6,47.908906569275345,0.9999999999999998
60811,80.0,20.0,3.8000000000000003,46.40612320462937,
60812,80.0,20.0,4.0,44.97321135407826,0.9999999999999998
60813,80.0,20.0,4.2,43.60707222553768,
60814,80.0,20.0,4.4,42.597279810209166,1.0
60815,80.0,20.0,4.6000000000000005,42.14186886636993,
60816,80.0,20.0,4.800000000000001,42.04755935381803,1.0
60817,80.0,20.0,5.0,41.91745274924998,
60818,80.0,20.0,5.2,41.755637659309684,1.0
60819,80.0,20.0,5.4,41.56575960162915,
60820,80.0,20.0,5.6000000000000005,41.35107822922039,1.0
60821,80.0,20.0,5.800000000000001,41.11451580345929,
60822,80.0,20.0,6.0,40.858698425254175,1.0
60823,80.0,20.0,6.2,40.58599124835037,
60824,80.0,20.0,6.4,40.546684363042104,1.0
60825,80.0,20.0,6.6000000000000005,40.57141448460294,
60826,80.0,20.0,6.800000000000001,40.56028290718054,1.0
60827,80.0,20.0,7.0,40.516273235688146,
60828,80.0,20.0,7.2,40.442133394317324,1.0
60829,80.0,20.0,7.4,40.34039771002923,
60830,80.0,20.0,7.6000000000000005,40.213406432279726,1.0
60831,80.0,20.0,7.800000000000001,40.14283983713166,
60832,80.0,20.0,8.0,40.22772314608886,0.9999999999999999
60833,80.0,20.0,8.200000000000001,40.27787202853304,
60834,80.0,20.0,8.4,40.295709883461896,0.9999999999999999
60835,80.0,20.0,8.6,40.28349933171313,
60836,80.0,20.0,8.8,40.2433545271584,1.0
60837,80.0,20.0,9.0,40.17725230095452,
60838,80.0,20.0,9.200000000000001,40.08704227371197,1.0
60839,80.0,20.0,9.4,39.97445605244744,
60840,80.0,20.0,9.600000000000001,39.84111561384513,1.0
60841,80.0,20.0,9.8,39.68854096224433,
60842,80.0,20.0,10.0,39.51815713953839,1.0
60843,80.0,22.5,0.0,,
60844,80.0,22.5,0.2,160.34493149750418,0.9999999999999999
60845,80.0,22.5,0.4,146.507587519565,
60846,80.0,22.5,0.6000000000000001,133.99703041334053,1.0
60847,80.0,22.5,0.8,122.6953620949268,
60848,80.0,22.5,1.0,112.4381558606338,1.0
60849,80.0,22.5,1.2000000000000002,103.09349747687469,
60850,80.0,22.5,1.4000000000000001,95.5511829402345,1.0
60851,80.0,22.5,1.6,89.43986529067999,
60852,80.0,22.5,1.8,83.77557767176164,1.0
60853,80.0,22.5,2.0,78.51708819472714,
60854,80.0,22.5,2.2,73.62827530716918,1.0
60855,80.0,22.5,2.4000000000000004,70.19962019385508,
60856,80.0,22.5,2.6,67.08070389088012,0.9999999999999998
60857,80.0,22.5,2.8000000000000003,64.14806374183038,
60858,80.0,22.5,3.0,61.38906582806377,1.0
60859,80.0,22.5,3.2,58.79216557440906,
60860,80.0,22.5,3.4000000000000004,56.34679570841133,1.0
60861,80.0,22.5,3.6,54.04326630032937,
60862,80.0,22.5,3.8000000000000003,51.872675844325926,1.0
60863,80.0,22.5,4.0,49.82683229003404,
60864,80.0,22.5,4.2,48.3436249381841,1.0
60865,80.0,22.5,4.4,47.10741071467101,
60866,80.0,22.5,4.6000000000000005,45.92463311502176,0.9999999999999998
60867,80.0,22.5,4.800000000000001,44.793169281248694,
60868,80.0,22.5,5.0,43.71097010413619,0.9999999999999998
60869,80.0,22.5,5.2,42.67606280924691,
60870,80.0,22.5,5.4,41.686551853827766,1.0
60871,80.0,22.5,5.6000000000000005,40.74061859156167,
60872,80.0,22.5,5.800000000000001,40.280212008616424,1.0
60873,80.0,22.5,6.0,40.05871142048437,
60874,80.0,22.5,6.2,39.81780627941457,1.0
60875,80.0,22.5,6.4,39.559726491117516,
60876,80.0,22.5,6.6000000000000005,39.2864979069334,1.0
60877,80.0,22.5,6.800000000000001,38.99996363742393,
60878,80.0,22.5,7.0,38.70180266561685,1.0
60879,80.0,22.5,7.2,38.39354615768305,
60880,80.0,22.5,7.4,38.07659180385855,1.0
60881,80.0,22.5,7.6000000000000005,37.75221646896016,
60882,80.0,22.5,7.800000000000001,37.4215873876926,1.0
60883,80.0,22.5,8.0,37.08577210335356,
60884,80.0,22.5,8.200000000000001,36.74574731812924,1.0
60885,80.0,22.5,8.4,36.40240679781016,
60886,80.0,22.5,8.6,36.05656845254987,1.0
60887,80.0,22.5,8.8,35.70898069750202,
60888,80.0,22.5,9.0,35.360328182221515,1.0
60889,80.0,22.5,9.200000000000001,35.03329333851046,
60890,80.0,22.5,9.4,34.774223838836456,1.0
60891,80.0,22.5,9.600000000000001,34.50468128037544,
60892,80.0,22.5,9.8,34.225722359273085,1.0
60893,80.0,22.5,10.0,33.93833164782945,
60894,80.0,25.0,0.0,,
60895,80.0,25.0,0.2,162.03314063444427,
60896,80.0,25.0,0.4,149.57406365026895,1.0
60897,80.0,25.0,0.6000000000000001,138.2082749455538,
60898,80.0,25.0,0.8,127.87078076784995,0.9999999999999998
60899,80.0,25.0,1.0,118.43535873466392,
60900,80.0,25.0,1.2000000000000002,109.79193421450049,1.0
60901,80.0,25.0,1.4000000000000001,101.85211439062422,
60902,80.0,25.0,1.6,95.57269477554678,1.0
60903,80.0,25.0,1.8,90.2985430825962,
60904,80.0,25.0,2.0,85.38359722651136,0.9999999999999999
60905,80.0,25.0,2.2,80.79798301510215,
60906,80.0,25.0,2.4000000000000004,76.51514895254113,1.0
60907,80.0,25.0,2.6,72.74086271810702,
60908,80.0,25.0,2.8000000000000003,69.990156687782,0.9999999999999998
60909,80.0,25.0,3.0,67.39432475913087,
60910,80.0,25.0,3.2,64.9437354819853,0.9999999999999998
60911,80.0,25.0,3.4000000000000004,62.62950677414985,
60912,80.0,25.0,3.6,60.443436758058986,1.0
60913,80.0,25.0,3.8000000000000003,58.377941151953316,
60914,80.0,25.0,4.0,56.425996790099255,1.0
60915,80.0,25.0,4.2,54.58109078179157,
60916,80.0,25.0,4.4,52.83717480146945,0.9999999999999998
60917,80.0,25.0,4.6000000000000005,51.188624013181666,
60918,80.0,25.0,4.800000000000001,49.63020015944361,1.0
60919,80.0,25.0,5.0,48.15701837937957,
60920,80.0,25.0,5.2,47.07856109676053,1.0
60921,80.0,25.0,5.4,46.12799441649746,
60922,80.0,25.0,5.6000000000000005,45.21638079660566,1.0
60923,80.0,25.0,5.800000000000001,44.34230524255428,
60924,80.0,25.0,6.0,43.50440153653208,1.0
60925,80.0,25.0,6.2,42.70135208413825,
60926,80.0,25.0,6.4,41.93188730514676,1.0
60927,80.0,25.0,6.6000000000000005,41.19478469090188,
60928,80.0,25.0,6.800000000000001,40.48886762353176,1.0
60929,80.0,25.0,7.0,39.813004030755195,
60930,80.0,25.0,7.2,39.16610493328791,0.9999999999999999
60931,80.0,25.0,7.4,38.547122928692836,
60932,80.0,25.0,7.6000000000000005,37.95505064519154,1.0
60933,80.0,25.0,7.800000000000001,37.388919190838706,
60934,80.0,25.0,8.0,36.93559642938855,1.0
60935,80.0,25.0,8.200000000000001,36.55636561757494,
60936,80.0,25.0,8.4,36.18555642749685,1.0
60937,80.0,25.0,8.6,35.82316588597687,
60938,80.0,25.0,8.8,35.4691755334989,1.0
60939,80.0,25.0,9.0,35.123553168282804,
60940,80.0,25.0,9.200000000000001,34.78625439595654,1.0
60941,80.0,25.0,9.4,34.45722400994177,
60942,80.0,25.0,9.600000000000001,34.13639722401802,1.0
60943,80.0,25.0,9.8,33.82370077544513,
60944,80.0,25.0,10.0,33.519053914417896,0.9999999999999999
60945,80.0,27.5,0.0,,
60946,80.0,27.5,0.2,163.44567537058208,1.0
60947,80.0,27.5,0.4,152.16328420737068,
60948,80.0,27.5,0.6000000000000001,141.80382677514737,1.0
60949,80.0,27.5,0.8,132.3098530014422,
60950,80.0,27.5,1.0,123.6142411859924,1.0
60951,80.0,27.5,1.2000000000000002,115.61237892872188,
60952,80.0,27.5,1.4000000000000001,108.23185124549894,1.0
60953,80.0,27.5,1.6,101.4107947333546,
60954,80.0,27.5,1.8,96.01538282030776,0.9999999999999999
60955,80.0,27.5,2.0,91.42745677132211,
60956,80.0,27.5,2.2,87.13427837319796,1.0
60957,80.0,27.5,2.4000000000000004,83.11347183048258,
60958,80.0,27.5,2.6,79.34491436707125,1.0
60959,80.0,27.5,2.8000000000000003,75.81044812321839,
60960,80.0,27.5,3.0,72.7170721954842,1.0
60961,80.0,27.5,3.2,70.41179880721043,
60962,80.0,27.5,3.4000000000000004,68.22939302387385,1.0
60963,80.0,27.5,3.6,66.1628747219714,
60964,80.0,27.5,3.8000000000000003,64.2057514118064,1.0
60965,80.0,27.5,4.0,62.35197763105158,
60966,80.0,27.5,4.2,60.59591787097575,1.0
60967,80.0,27.5,4.4,58.93231281341473,
60968,80.0,27.5,4.6000000000000005,57.35624863198844,0.9999999999999998
60969,80.0,27.5,4.800000000000001,55.8631291048326,
60970,80.0,27.5,5.0,54.44865029118711,1.0
60971,80.0,27.5,5.2,53.10877753591382,
60972,80.0,27.5,5.4,51.83972458136027,0.9999999999999999
60973,80.0,27.5,5.6000000000000005,50.6379345829777,
60974,80.0,27.5,5.800000000000001,49.50006284248549,0.9999999999999999
60975,80.0,27.5,6.0,48.42296108938557,
60976,80.0,27.5,6.2,47.40366315780733,1.0
60977,80.0,27.5,6.4,46.43937192076229,
60978,80.0,27.5,6.6000000000000005,45.52744735779574,1.0
60979,80.0,27.5,6.800000000000001,44.665395644711175,
60980,80.0,27.5,7.0,43.94996844603346,1.0
60981,80.0,27.5,7.2,43.31470297566262,
60982,80.0,27.5,7.4,42.7050306198729,0.9999999999999999
60983,80.0,27.5,7.6000000000000005,42.12009300359242,
60984,80.0,27.5,7.800000000000001,41.55906063308497,1.0
60985,80.0,27.5,8.0,41.02113206583273,
60986,80.0,27.5,8.200000000000001,40.505533051305214,1.0
60987,80.0,27.5,8.4,40.01151565738466,
60988,80.0,27.5,8.6,39.538357393883594,0.9999999999999999
60989,80.0,27.5,8.8,39.085360341923995,
60990,80.0,27.5,9.0,38.65185029581358,0.9999999999999999
60991,80.0,27.5,9.200000000000001,38.23717592235401,
60992,80.0,27.5,9.4,37.84070794116264,1.0
60993,80.0,27.5,9.600000000000001,37.46183832851574,
60994,80.0,27.5,9.8,37.09997954637372,1.0
60995,80.0,27.5,10.0,36.75456379758229,
60996,80.0,30.0,0.0,,
60997,80.0,30.0,0.2,164.64869568012082,
60998,80.0,30.0,0.4,154.38550731483525,1.0
60999,80.0,30.0,0.6000000000000001,144.9113125348434,
61000,80.0,30.0,0.8,136.18052035826489,1.0
61001,80.0,30.0,1.0,128.14555125656466,
61002,80.0,30.0,1.2000000000000002,120.73254494493256,1.0
61003,80.0,30.0,1.4000000000000001,113.87208186471307,
61004,80.0,30.0,1.6,107.5123524772805,0.9999999999999999
61005,80.0,30.0,1.8,101.60828768299442,
61006,80.0,30.0,2.0,96.80058768524697,0.9999999999999999
61007,80.0,30.0,2.2,92.78730458382222,
61008,80.0,30.0,2.4000000000000004,89.01992790509269,1.0
61009,80.0,30.0,2.6,85.4812322515085,
61010,80.0,30.0,2.8000000000000003,82.1555742350363,1.0
61011,80.0,30.0,3.0,79.02870713154991,
61012,80.0,30.0,3.2,76.08762145251698,0.9999999999999998
61013,80.0,30.0,3.4000000000000004,73.32040726358021,
61014,80.0,30.0,3.6,71.30838321834045,1.0
61015,80.0,30.0,3.8000000000000003,69.46014419335249,
61016,80.0,30.0,4.0,67.70599362193556,1.0
61017,80.0,30.0,4.2,66.04103849132017,
61018,80.0,30.0,4.4,64.46069223990499,1.0
61019,80.0,30.0,4.6000000000000005,62.960651709646044,
61020,80.0,30.0,4.800000000000001,61.53687598192749,1.0
61021,80.0,30.0,5.0,60.185566966621025,
61022,80.0,30.0,5.2,58.90315161151616,1.0
61023,80.0,30.0,5.4,57.68626560169249,
61024,80.0,30.0,5.6000000000000005,56.53173842380604,1.0
61025,80.0,30.0,5.800000000000001,55.436579677417484,
61026,80.0,30.0,6.0,54.397966523519905,1.0
61027,80.0,30.0,6.2,53.413232168784994,
61028,80.0,30.0,6.4,52.479855292342194,1.0
61029,80.0,30.0,6.6000000000000005,51.595450329927765,
61030,80.0,30.0,6.800000000000001,50.75775853783229,1.0
61031,80.0,30.0,7.0,49.96463976617006,
61032,80.0,30.0,7.2,49.214064877557604,0.9999999999999999
61033,80.0,30.0,7.4,48.504108753314476,
61034,80.0,30.0,7.6000000000000005,47.83294383480347,1.0
61035,80.0,30.0,7.800000000000001,47.19883415253164,
61036,80.0,30.0,8.0,46.60012980017224,1.0
61037,80.0,30.0,8.200000000000001,46.03526181477158,
61038,80.0,30.0,8.4,45.50273742810944,1.0
61039,80.0,30.0,8.6,45.001135657524244,
61040,80.0,30.0,8.8,44.529103207525,1.0
61041,80.0,30.0,9.0,44.08535065621993,
61042,80.0,30.0,9.200000000000001,43.66864890303599,1.0
61043,80.0,30.0,9.4,43.27782585639524,
61044,80.0,30.0,9.600000000000001,42.91176334199334,1.0
61045,80.0,30.0,9.8,42.569394214102644,
61046,80.0,30.0,10.0,42.24969965392562,1.0
61047,80.0,32.5,0.0,,
61048,80.0,32.5,0.2,165.6886672905938,1.0
61049,80.0,32.5,0.4,156.31925631056038,
61050,80.0,32.5,0.6000000000000001,147.6316703176654,0.9999999999999998
61051,80.0,32.5,0.8,139.59398824950884,
61052,80.0,32.5,1.0,132.1549867387174,0.9999999999999999
61053,80.0,32.5,1.2000000000000002,125.2844117217065,
61054,80.0,32.5,1.4000000000000001,118.90828868901342,1.0
61055,80.0,32.5,1.6,112.98276468597385,
61056,80.0,32.5,1.8,107.46939827585152,1.0
61057,80.0,32.5,2.0,102.3342337304409,
61058,80.0,32.5,2.2,97.87158209281566,1.0
61059,80.0,32.5,2.4000000000000004,94.34772618059739,
61060,80.0,32.5,2.6,91.03177613385401,1.0
61061,80.0,32.5,2.8000000000000003,87.91016349180977,
61062,80.0,32.5,3.0,84.97046413997353,0.9999999999999998
61063,80.0,32.5,3.2,82.20127483400806,
61064,80.0,32.5,3.4000000000000004,79.59210569649433,1.0
61065,80.0,32.5,3.6,77.1332863283312,
61066,80.0,32.5,3.8000000000000003,74.8158835733355,1.0
61067,80.0,32.5,4.0,72.63162928794469,
61068,80.0,32.5,4.2,70.994298460268,1.0
61069,80.0,32.5,4.4,69.49816610079515,
61070,80.0,32.5,4.6000000000000005,68.07567847696713,1.0
61071,80.0,32.5,4.800000000000001,66.72327576897308,
61072,80.0,32.5,5.0,65.43760079678573,0.9999999999999998
61073,80.0,32.5,5.2,64.21548519956934,
61074,80.0,32.5,5.4,63.05393666359861,0.9999999999999999
61075,80.0,32.5,5.6000000000000005,61.95012712564968,
61076,80.0,32.5,5.800000000000001,60.90138187993459,1.0
61077,80.0,32.5,6.0,59.90516951924135,
61078,80.0,32.5,6.2,58.95909264441918,1.0
61079,80.0,32.5,6.4,58.06087928032941,
61080,80.0,32.5,6.6000000000000005,57.208374940579475,0.9999999999999999
61081,80.0,32.5,6.800000000000001,56.39953528759529,
61082,80.0,32.5,7.0,55.63241933873111,1.0
61083,80.0,32.5,7.2,54.9051831730999,
61084,80.0,32.5,7.4,54.21607409757233,0.9999999999999999
61085,80.0,32.5,7.6000000000000005,53.563425233920285,
61086,80.0,32.5,7.800000000000001,52.94565049235875,1.0
61087,80.0,32.5,8.0,52.361239899766694,
61088,80.0,32.5,8.200000000000001,51.80875525364932,1.0
61089,80.0,32.5,8.4,51.28682607545531,
61090,80.0,32.5,8.6,50.79414583919096,1.0
61091,80.0,32.5,8.8,50.32946845339649,
61092,80.0,32.5,9.0,49.891604976484516,1.0
61093,80.0,32.5,9.200000000000001,49.479420547195986,
61094,80.0,32.5,9.4,49.09183151352871,1.0
61095,80.0,32.5,9.600000000000001,48.72780274494115,
61096,80.0,32.5,9.8,48.3863451139505,0.9999999999999999
61097,80.0,32.5,10.0,48.06651313443878,
61098,80.0,35.0,0.0,,
61099,80.0,35.0,0.2,166.5991491316183,
61100,80.0,35.0,0.4,158.02191118211408,1.0
61101,80.0,35.0,0.6000000000000001,150.03942990051434,
61102,80.0,35.0,0.8,142.62973364653547,1.0
61103,80.0,35.0,1.0,135.74997262294443,
61104,80.0,35.0,1.2000000000000002,129.3679345109408,1.0
61105,80.0,35.0,1.4000000000000001,123.44378557756752,
61106,80.0,35.0,1.6,117.92710134638178,1.0
61107,80.0,35.0,1.8,112.78480432461228,
61108,80.0,35.0,2.0,107.98747976441382,1.0
61109,80.0,35.0,2.2,103.50882289864921,
61110,80.0,35.0,2.4000000000000004,99.32520247393535,1.0
61111,80.0,35.0,2.6,96.08374651054638,
61112,80.0,35.0,2.8000000000000003,93.16009509373993,1.0
61113,80.0,35.0,3.0,90.4032210819984,
61114,80.0,35.0,3.2,87.8030766768234,1.0
61115,80.0,35.0,3.4000000000000004,85.35037869220298,
61116,80.0,35.0,3.6,83.03653400773553,1.0
61117,80.0,35.0,3.8000000000000003,80.85357382279304,
61118,80.0,35.0,4.0,78.79409552713817,1.0
61119,80.0,35.0,4.2,76.85121117862727,
61120,80.0,35.0,4.4,75.0185017254849,1.0
61121,80.0,35.0,4.6000000000000005,73.28997623454086,
61122,80.0,35.0,4.800000000000001,71.66003549166143,1.0
61123,80.0,35.0,5.0,70.26148463813401,
61124,80.0,35.0,5.2,69.10104856895978,1.0
61125,80.0,35.0,5.4,67.99654976465754,
61126,80.0,35.0,5.6000000000000005,66.94546377025428,1.0
61127,80.0,35.0,5.800000000000001,65.94539707027945,
61128,80.0,35.0,6.0,64.99407899847358,1.0
61129,80.0,35.0,6.2,64.08935421666307,
61130,80.0,35.0,6.4,63.229175722784845,1.0
61131,80.0,35.0,6.6000000000000005,62.41159834980208,
61132,80.0,35.0,6.800000000000001,61.63477271928715,0.9999999999999999
61133,80.0,35.0,7.0,60.896939615647916,
61134,80.0,35.0,7.2,60.19642474920663,0.9999999999999999
61135,80.0,35.0,7.4,59.53163387856921,
61136,80.0,35.0,7.6000000000000005,58.90104826488172,1.0
61137,80.0,35.0,7.800000000000001,58.30322043264243,
61138,80.0,35.0,8.0,57.736770213696,1.0
61139,80.0,35.0,8.200000000000001,57.20038105287845,
61140,80.0,35.0,8.4,56.69279655549963,0.9999999999999999
61141,80.0,35.0,8.6,56.2128172584428,
61142,80.0,35.0,8.8,55.759297608141175,1.0
61143,80.0,35.0,9.0,55.3311431300459,
61144,80.0,35.0,9.200000000000001,54.927307775458445,1.0
61145,80.0,35.0,9.4,54.54679143274469,
61146,80.0,35.0,9.600000000000001,54.18863759100626,1.0
61147,80.0,35.0,9.8,53.85193114524804,
61148,80.0,35.0,10.0,53.53579633296672,1.0
61149,80.0,37.5,0.0,,
61150,80.0,37.5,0.2,167.4049545287658,1.0
61151,80.0,37.5,0.4,159.53632265899378,
61152,80.0,37.5,0.6000000000000001,152.19074663198796,1.0
61153,80.0,37.5,0.8,145.35357513265916,
61154,80.0,37.5,1.0,138.99032175276085,0.9999999999999999
61155,80.0,37.5,1.2000000000000002,133.0639128514651,
61156,80.0,37.5,1.4000000000000001,127.55861672774193,1.0
